class	reason	detail	body	params
NESTED	unresolved-outer-bound-var		(or (= inv_ allocated_) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) ?p_!63 allocated_) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 allocated_)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "?p_!63", "allocated_", "BasicMethodology"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 ownerFrame_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!63 ownerFrame_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!63", "ownerFrame_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) ?p_!63 ownerFrame_) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!63 ownerFrame_)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "?p_!63", "ownerFrame_", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_12_ this inv_ BasicMethodology)'] nested_product=False	(or (not (= (IsHeap (store2 Heap_12_ this inv_ BasicMethodology)) Smt.true)) (= (select2 (store2 Heap_12_ this inv_ BasicMethodology) this (AsRepField BasicMethodology.c BasicMethodology)) nullObject) (not (or (not (= (select2 (store2 Heap_12_ this inv_ BasicMethodology) (select2 (store2 Heap_12_ this inv_ BasicMethodology) this (AsRepField BasicMethodology.c BasicMethodology)) ownerRef_) this)) (not (= (select2 (store2 Heap_12_ this inv_ BasicMethodology) (select2 (store2 Heap_12_ this inv_ BasicMethodology) this (AsRepField BasicMethodology.c BasicMethodology)) ownerFrame_) BasicMethodology)))))	["(store2 Heap_12_ this inv_ BasicMethodology)", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)'] nested_product=False	(or (= inv_ BasicMethodology.c) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) this BasicMethodology.c) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.c)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= NonNullFieldsAreInitialized_ BasicMethodology.x) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this BasicMethodology.x) (select2 Heap_0_ this BasicMethodology.x)))	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "this", "BasicMethodology.x", "Smt.true"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)'] nested_product=False	(or (= inv_ BasicMethodology.x) (= (select2 (store2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_ BasicMethodology) this BasicMethodology.x) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.x)))	["(store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component)", "this", "inv_", "this", "BasicMethodology.x", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_9_ stack0o_1 inv_ Component)'] nested_product=False	(or (= inv_ localinv_) (= (select2 (store2 (store2 Heap_9_ stack0o_1 inv_ Component) this inv_ BasicMethodology) this localinv_) (select2 (store2 Heap_9_ stack0o_1 inv_ Component) this localinv_)))	["(store2 Heap_9_ stack0o_1 inv_ Component)", "this", "inv_", "this", "localinv_", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) this ownerFrame_) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this ownerFrame_)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "this", "ownerFrame_", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_1_ this inv_ System.Object)', 'temp1_0'] nested_product=False	(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) this ownerFrame_) (select2 (store2 Heap_1_ this inv_ System.Object) this ownerFrame_)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "this", "ownerFrame_", "temp1_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_2_ this exposeVersion_ temp1_0)'] nested_product=False	(or (= BasicMethodology.x ownerFrame_) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) this ownerFrame_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) this ownerFrame_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "this", "ownerFrame_", "(select2 Heap_4_ this BasicMethodology.x)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this ownerFrame_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this ownerFrame_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "ownerFrame_", "System.Object"]
NEVER-MATCHED	missing-term	missing=['Heap_7_'] nested_product=False	(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this ownerFrame_) (select2 Heap_7_ this ownerFrame_)))	["Heap_7_", "stack0o_1", "exposeVersion_", "this", "ownerFrame_", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= Component.y ownerFrame_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this ownerFrame_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this ownerFrame_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_8_ this BasicMethodology.c)", "Component.y", "this", "ownerFrame_", "80"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!65) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!65 inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!65 inv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "inv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!65) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!65 inv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!65 inv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!65", "inv_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!65) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!65 inv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!65 inv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!65", "inv_", "80"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!65) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!65 inv_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!65 inv_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "inv_", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)'] nested_product=False	(= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) (select2 Heap_6_ this BasicMethodology.c) inv_) Component)	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= inv_ localinv_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!65 localinv_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!65 localinv_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "localinv_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= Component.y localinv_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!65 localinv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!65 localinv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!65", "localinv_", "80"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ localinv_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!65 localinv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!65 localinv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!65", "localinv_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= inv_ localinv_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!65 localinv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!65 localinv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "localinv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!65 ownerRef_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!65 ownerRef_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "ownerRef_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerRef_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!65 ownerRef_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!65 ownerRef_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!65", "ownerRef_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerRef_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!65 ownerRef_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!65 ownerRef_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!65", "ownerRef_", "80"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!65 ownerRef_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!65 ownerRef_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "ownerRef_", "Component"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!65 ownerFrame_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!65 ownerFrame_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "ownerFrame_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!65 ownerFrame_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!65 ownerFrame_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!65", "ownerFrame_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerFrame_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!65 ownerFrame_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!65 ownerFrame_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!65", "ownerFrame_", "80"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) ?p_!65 ownerFrame_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) ?p_!65 ownerFrame_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!65", "ownerFrame_", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)', '(select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.c)'] nested_product=False	(or (= inv_ Component.y) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.c) Component.y) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.c) Component.y)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "(select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.c)", "Component.y", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.c) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this BasicMethodology.c)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.c", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) this BasicMethodology.c) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this BasicMethodology.c)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "this", "BasicMethodology.c", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this BasicMethodology.x) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this BasicMethodology.x)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.x", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) this BasicMethodology.x) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this BasicMethodology.x)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "this", "BasicMethodology.x", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) this BasicMethodology.x) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this BasicMethodology.x)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "this", "BasicMethodology.x", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this BasicMethodology.x) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.x)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.x", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this inv_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this inv_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "inv_", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) this inv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this inv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "this", "inv_", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) this inv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this inv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "this", "inv_", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this inv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "inv_", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_ Component) this localinv_) (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) this localinv_)))	["(store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "localinv_", "Component"]
